buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-4586.495166,9645.471731,121.0,3065.206888,80.0,1.998664,0.0,525.877634,0.129208,7908.197943,1.48798,0.0,0.0,1.48798,105000.0,25.79844,598.998664,199.666221,1579000.0,297.099259,75.0,0.0,0.0,trace0059.json
25000.0,-4276.928555,8082.302192,137.0,3868.949389,64.0,1.592582,0.0,526.234387,0.129295,8001.268555,1.500529,0.0,0.0,1.500529,105000.0,25.79844,598.592582,199.530861,1596500.0,299.401844,75.0,0.0,0.0,trace0060.json
25000.0,-6962.606639,11631.95316,152.0,6686.252424,52.0,3.770258,7.4e-05,449.389641,0.083065,7257.642702,1.336008,0.000223,0.004993,1.335636,90000.0,16.635532,600.814917,200.271639,1453500.0,267.564507,150.0,0.044659,1.0,trace0061.json
25000.0,-2735.462975,4612.393168,164.0,5157.269119,39.0,6.368193,0.0,477.320487,0.100937,6558.184611,1.36201,0.0,0.0,1.36201,96000.0,20.300695,603.368193,201.122731,1319000.0,273.931109,35.0,0.0,0.0,trace0062.json
25000.0,-4931.849013,8649.037086,146.0,4935.59569,55.0,1.584261,0.0,511.206224,0.120113,7848.519091,1.473877,0.0,0.0,1.473877,102000.0,23.965858,598.584261,199.528087,1566000.0,294.07981,75.0,0.0,0.0,trace0063.json
25000.0,-4199.748159,6223.058852,146.0,1481.085709,52.0,2.543289,0.0,465.354221,0.092411,6632.548599,1.301806,0.0,0.0,1.301806,93000.0,18.468114,599.543289,199.847763,1325500.0,260.163031,15.0,0.0,0.0,trace0064.json
25000.0,-4706.365424,10276.986534,122.0,3683.95279,81.0,1.98008,0.0,465.791784,0.092498,7708.102753,1.446485,0.0,0.0,1.446485,93000.0,18.468114,598.98008,199.660027,1539000.0,288.805209,75.0,0.0,0.0,trace0065.json
25000.0,-4972.715089,8762.706463,135.0,2779.539996,66.0,3.201833,0.0,479.838588,0.101469,6655.261246,1.252989,0.0,0.0,1.252989,96000.0,20.300695,600.201833,200.067278,1331500.0,250.682114,75.0,0.0,0.0,trace0066.json
25000.0,-3136.781979,6039.995739,126.0,1740.617138,75.0,1.657168,0.0,481.076675,0.101731,6730.062233,1.351125,0.0,0.0,1.351125,96000.0,20.300695,598.657168,199.552389,1343000.0,269.620232,150.0,0.0,0.0,trace0067.json
25000.0,-4152.491288,7071.01496,132.0,1597.435946,67.0,2.344865,0.0,450.491888,0.083269,7007.651596,1.33111,0.0,0.0,1.33111,90000.0,16.635532,599.344865,199.781622,1400000.0,265.931352,85.0,0.0,0.0,trace0068.json
25000.0,-5870.533009,11712.126105,131.0,4612.325834,73.0,2.11183,0.0,465.689352,0.092477,7360.89621,1.388279,0.0,0.0,1.388279,93000.0,18.468114,599.11183,199.703943,1470000.0,277.244851,75.0,0.0,0.0,trace0069.json
25000.0,-4057.693911,7201.013385,138.0,2938.726853,62.0,3.23645,0.0,509.799097,0.119782,6364.991666,1.242524,0.0,0.0,1.242524,102000.0,23.965858,600.23645,200.078817,1273500.0,248.602673,225.0,0.0,0.0,trace0070.json
25000.0,-10402.050546,16407.615615,137.0,3085.857887,61.0,2.143126,0.003164,1033.200302,0.115622,11430.090292,1.575931,0.009493,0.004991,1.560109,207000.0,23.16467,601.045121,200.348374,2290000.0,315.735296,30.0,1.901995,1.0,trace0071.json
25000.0,-5665.239129,8864.744943,141.0,2249.327884,57.0,2.703619,0.0,465.229809,0.092386,7176.044742,1.347651,0.0,0.0,1.347651,93000.0,18.468114,599.703619,199.901206,1434500.0,269.397088,45.0,0.0,0.0,trace0072.json
25000.0,-4983.471786,8183.823127,148.0,3628.382734,55.0,2.041507,0.0,450.72002,0.083311,7043.752317,1.343316,0.0,0.0,1.343316,90000.0,16.635532,599.041507,199.680502,1406500.0,268.233937,150.0,0.0,0.0,trace0073.json
25000.0,-5983.00498,10982.154354,125.0,2577.182303,73.0,1.988781,0.0,450.759694,0.083318,7908.328415,1.468649,0.0,0.0,1.468649,90000.0,16.635532,598.988781,199.662927,1579000.0,293.234669,75.0,0.0,0.0,trace0074.json
25000.0,-5754.803091,8684.730203,144.0,2058.335874,54.0,2.382013,0.0,450.463968,0.083263,6852.057467,1.30439,0.0,0.0,1.30439,90000.0,16.635532,599.382013,199.794004,1369000.0,260.609318,75.0,0.0,0.0,trace0075.json
25000.0,-4998.144368,8890.876152,145.0,4409.290777,60.0,3.589159,0.002243,448.550393,0.08291,7099.555945,1.346219,0.006728,0.034887,1.335006,90000.0,16.635532,601.939055,200.646352,1424500.0,270.113952,149.817166,1.349897,7.0,trace0076.json
25000.0,-4397.60826,8558.408336,136.0,3686.231887,70.0,2.314789,0.0,495.565945,0.110793,7478.540629,1.410861,0.0,0.0,1.410861,99000.0,22.133277,599.314789,199.771596,1494000.0,281.850021,75.0,0.0,0.0,trace0077.json
