buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-4336.336698,6692.817459,143.0,1790.513282,55.0,1.592582,0.0,563.822557,0.278365,5753.495961,1.501528,0.0,0.0,1.501528,112500.0,55.542314,598.592582,199.530861,1148000.0,299.601271,75.0,0.0,0.0,trace0060.json
25000.0,-6753.583026,9035.092942,166.0,5081.749661,32.0,3.770258,0.008463,252.517714,0.088997,5374.666243,1.324399,0.02539,0.009903,1.282083,51000.0,17.974394,605.898088,201.966029,1085500.0,267.483662,150.0,5.12783,2.0,trace0061.json
25000.0,-2288.910454,3111.55009,177.0,4644.766477,21.0,6.368193,0.0,395.281028,0.175932,5583.655283,1.443849,0.0,0.0,1.443849,79500.0,35.383918,603.368193,201.122731,1123000.0,290.39093,75.0,0.0,0.0,trace0062.json
25000.0,-5103.858366,7604.579207,152.0,3159.393106,46.0,1.584261,0.0,571.348133,0.282961,5685.916289,1.472758,0.0,0.0,1.472758,114000.0,56.458604,598.584261,199.528087,1134500.0,293.856666,150.0,0.0,0.0,trace0063.json
25000.0,-2571.067408,4439.826588,135.0,1433.416548,63.0,2.543289,0.0,255.19425,0.08994,5416.623054,1.336085,0.0,0.0,1.336085,51000.0,17.974394,599.543289,199.847763,1082500.0,267.013658,90.0,0.0,0.0,trace0064.json
25000.0,-5085.914428,8818.298154,128.0,1739.015812,70.0,1.98008,0.0,488.330096,0.232292,5639.586549,1.437425,0.0,0.0,1.437425,97500.0,46.379406,598.98008,199.660027,1126000.0,286.996344,75.0,0.0,0.0,trace0065.json
25000.0,-3311.67136,5828.295298,134.0,1957.510008,64.0,3.201833,0.003893,283.794954,0.10774,5397.082988,1.333985,0.01168,0.004979,1.314519,57000.0,21.639557,602.547711,200.849237,1084000.0,267.929949,90.0,2.345878,1.0,trace0066.json
25000.0,-2417.659028,4694.320236,120.0,1084.896676,78.0,1.657168,0.0,556.244905,0.273743,5662.673361,1.458804,0.0,0.0,1.458804,111000.0,54.626023,598.657168,199.552389,1130000.0,291.107794,150.0,0.0,0.0,trace0067.json
25000.0,-2759.419905,5427.188207,123.0,1615.720111,75.0,2.344865,0.004249,373.814735,0.162659,5532.458081,1.385889,0.012747,0.009968,1.364643,75000.0,32.635045,601.902437,200.634146,1110000.0,278.05658,110.0,2.557572,2.0,trace0068.json
25000.0,-6182.60079,10724.180711,129.0,2308.179061,69.0,2.11183,0.0,390.578166,0.172594,5578.2574,1.400403,0.0,0.0,1.400403,78000.0,34.467627,599.11183,199.703943,1114000.0,279.666018,75.0,0.0,0.0,trace0069.json
25000.0,-2776.502573,4924.938108,135.0,1827.287859,63.0,3.23645,0.002094,359.104803,0.153629,5458.891767,1.361513,0.006281,0.004988,1.351045,72000.0,30.802464,601.495714,200.498571,1094500.0,272.981407,277.968613,1.259264,1.0,trace0070.json
25000.0,-10031.440727,15538.254858,143.0,4286.276013,55.0,2.143126,0.0,503.218658,0.241405,5675.605462,1.459974,0.0,0.0,1.459974,100500.0,48.211988,599.143126,199.714375,1133500.0,291.577798,30.0,0.0,0.0,trace0071.json
25000.0,-4088.686286,6488.104008,145.0,2475.758424,53.0,2.703619,0.0,465.229809,0.21826,5535.234233,1.409068,0.0,0.0,1.409068,93000.0,43.630534,599.703619,199.901206,1106500.0,281.67431,120.0,0.0,0.0,trace0072.json
25000.0,-4114.508091,7095.066019,136.0,2423.489944,62.0,2.041507,0.0,413.160019,0.18638,5593.936252,1.409745,0.0,0.0,1.409745,82500.0,37.216499,599.041507,199.680502,1117000.0,281.4986,200.0,0.0,0.0,trace0073.json
25000.0,-5389.111398,10661.061012,119.0,2552.179793,79.0,1.988781,0.0,473.297679,0.22311,5752.194544,1.506242,0.0,0.0,1.506242,94500.0,44.546825,598.988781,199.662927,1148500.0,300.740705,90.0,0.0,0.0,trace0074.json
25000.0,-3996.409733,6438.613385,142.0,2196.320958,56.0,2.382013,0.0,435.448502,0.200033,5533.199072,1.398418,0.0,0.0,1.398418,87000.0,39.965371,599.382013,199.794004,1105500.0,279.395442,150.0,0.0,0.0,trace0075.json
