buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-1174.832797,1688.81407,153.0,572.703531,45.0,3.866571,0.0,160.706426,0.068871,3624.116324,2.460641,0.0,0.0,2.460641,32027.0,13.725139,597.866571,199.288857,722246.0,490.37841,75.0,0.0,0.0,trace0069.json
25000.0,-2235.050548,3392.301714,142.0,699.407768,56.0,4.214555,4.5e-05,179.215263,0.103693,3452.579184,2.269563,0.000135,0.005015,2.269338,35738.0,20.677722,598.241457,199.413819,688492.0,452.582288,75.0,0.026901,1.0,trace0070.json
25000.0,-1980.56695,3088.718483,144.0,868.965563,56.0,3.08699,0.015356,170.417201,0.096327,2614.077784,1.636967,0.046067,0.01969,1.560188,34620.0,19.568613,609.445522,203.148507,531046.0,332.547436,90.0,9.358532,4.0,trace0071.json
25000.0,-1679.867163,2733.144824,145.0,1201.741531,53.0,4.190885,0.000829,175.503954,0.096283,3344.732355,2.238328,0.002488,0.015033,2.234181,35024.0,19.214381,598.687365,199.562455,667483.0,446.686138,75.0,0.49648,3.0,trace0072.json
25000.0,-1737.136877,2674.882805,150.0,1193.31915,48.0,4.071435,0.0,181.694014,0.074228,3362.563201,2.274629,0.0,0.0,2.274629,36222.0,14.797809,598.071435,199.357145,670351.0,453.463533,75.0,0.0,0.0,trace0073.json
25000.0,-1978.691999,3378.889949,131.0,718.748169,68.0,3.196918,0.022907,178.583343,0.097299,2450.996067,1.55701,0.06872,0.019535,1.442476,36566.0,19.922485,614.267816,204.755939,501856.0,318.806998,45.0,14.070898,4.0,trace0074.json
25000.0,-1395.434989,2116.630299,143.0,479.672816,55.0,4.254485,0.002922,175.767701,0.096079,3178.538429,2.154635,0.008767,0.01,2.140024,35154.0,19.216129,600.007847,200.002616,635716.0,430.932615,80.0,1.753363,2.0,trace0075.json
25000.0,-2234.97867,3380.076751,145.0,839.821731,54.0,3.26674,0.030468,169.219679,0.100112,2648.448117,1.632058,0.091403,0.019382,1.47972,34923.0,20.66073,619.13012,206.376707,546578.0,336.818768,15.0,18.86338,4.0,trace0076.json
25000.0,-1482.243738,2025.132448,162.0,960.755456,36.0,4.356893,0.010885,176.13925,0.102522,3256.964391,2.185537,0.032656,0.014877,2.131111,35518.0,20.673255,604.94183,201.647277,656758.0,440.70763,93.356893,6.584937,3.0,trace0077.json
25000.0,-1805.258493,2811.503705,142.0,746.291865,56.0,4.010346,0.0,162.187829,0.070685,3306.329083,2.247582,0.0,0.0,2.247582,32330.0,14.090065,598.010346,199.336782,659073.0,448.02586,75.0,0.0,0.0,trace0078.json
25000.0,-1481.906928,2430.934381,136.0,599.830711,62.0,4.212948,0.0,162.1329,0.070661,3289.973927,2.243281,0.0,0.0,2.243281,32330.0,14.090065,598.212948,199.404316,656035.0,447.319965,75.0,0.0,0.0,trace0079.json
25000.0,-1955.684831,2927.792885,148.0,811.084246,52.0,3.119161,0.038035,168.685525,0.099372,2564.069989,1.610566,0.114105,0.014427,1.42039,35078.0,20.664322,623.847246,207.949082,533196.0,334.915617,75.0,23.728085,3.0,trace0080.json
25000.0,-2940.406235,4926.173089,131.0,885.115206,68.0,3.163121,0.009256,171.451145,0.096911,2632.93393,1.652461,0.027769,0.019809,1.60618,34620.0,19.568613,605.770233,201.923411,531651.0,333.670578,150.0,5.607112,4.0,trace0081.json
25000.0,-1130.888441,1499.448275,165.0,711.910729,33.0,19.53256,0.0,164.161495,0.074295,3103.480287,2.171711,0.0,0.0,2.171711,32752.0,14.82261,598.53256,199.510853,619178.0,433.279831,89.53256,0.0,0.0,trace0082.json
25000.0,-1581.145979,2705.489475,132.0,667.541013,66.0,4.078973,0.0,168.519551,0.0817,3298.686446,2.243675,0.0,0.0,2.243675,33596.0,16.287699,598.078973,199.359658,657625.0,447.298297,143.078973,0.0,0.0,trace0083.json
25000.0,-1950.404478,3235.415952,137.0,843.985555,63.0,2.824937,0.009522,171.501794,0.09694,2661.641464,1.646162,0.028566,0.014862,1.598552,34620.0,19.568613,605.591332,201.863777,537289.0,332.300488,75.0,5.766396,3.0,trace0084.json
25000.0,-1892.209641,3396.344011,136.0,1254.902271,65.0,4.761375,0.001079,182.274794,0.11445,3141.473726,2.079855,0.003237,0.005005,2.07446,36419.0,22.867488,599.408165,199.802722,627675.0,415.560641,149.761375,0.646789,1.0,trace0085.json
25000.0,-1558.833147,2323.187376,151.0,896.858098,47.0,4.409279,0.0,166.310924,0.077983,3258.102888,2.224312,0.0,0.0,2.224312,33174.0,15.555154,598.409279,199.46976,649893.0,443.682901,84.409279,0.0,0.0,trace0086.json
25000.0,-1487.40775,2846.412277,132.0,1112.426997,69.0,4.692377,0.0,175.25695,0.0981,3119.628829,2.089879,0.0,0.0,2.089879,34975.0,19.577156,598.692377,199.564126,622566.0,417.064804,30.0,0.0,0.0,trace0087.json
